,,Subject,,,M2512B,
,,Protocol,,,00 familiarization,
,,Type,,,Master,
,,Channel,,,7,
,,Master,,,,
,,Date,,,9/22/2025,
,,Time,,,16:29:52.628,
,,Clock,,,2,
,,Time Warp,,,1x,
499,113.150,Input,34,LickOff,,
500,115.242,Input,2,Lick,,
501,115.292,Input,34,LickOff,,
502,115.362,Input,2,Lick,,
503,115.417,Input,34,LickOff,,
504,115.480,Input,2,Lick,,
505,115.540,Input,34,LickOff,,
506,115.605,Input,2,Lick,,
507,115.672,Input,34,LickOff,,
508,115.734,Input,2,Lick,,
509,115.809,Input,34,LickOff,,
510,115.864,Input,2,Lick,,
511,115.941,Input,34,LickOff,,
512,116.005,Input,2,Lick,,
513,116.080,Input,34,LickOff,,
514,116.142,Input,2,Lick,,
515,116.221,Input,34,LickOff,,
516,116.286,Input,2,Lick,,
517,116.365,Input,34,LickOff,,
518,116.437,Input,2,Lick,,
519,116.512,Input,34,LickOff,,
520,116.579,Input,2,Lick,,
521,116.649,Input,34,LickOff,,
522,116.731,Input,2,Lick,,
523,116.803,Input,34,LickOff,,
524,116.870,Input,2,Lick,,
525,116.942,Input,34,LickOff,,
526,117.009,Input,2,Lick,,
527,117.084,Input,34,LickOff,,
528,117.151,Input,2,Lick,,
529,117.233,Input,34,LickOff,,
530,117.302,Input,2,Lick,,
531,117.381,Input,34,LickOff,,
532,117.460,Input,2,Lick,,
533,117.534,Input,34,LickOff,,
534,117.604,Input,2,Lick,,
535,117.674,Input,34,LickOff,,
536,117.743,Input,2,Lick,,
537,117.821,Input,34,LickOff,,
538,117.900,Input,2,Lick,,
539,117.965,Input,34,LickOff,,
540,118.053,Input,2,Lick,,
541,118.118,Input,34,LickOff,,
542,118.185,Input,2,Lick,,
543,118.260,Input,34,LickOff,,
544,118.334,Input,2,Lick,,
545,118.411,Input,34,LickOff,,
546,118.485,Input,2,Lick,,
547,118.560,Input,34,LickOff,,
548,118.650,Input,2,Lick,,
549,118.722,Input,34,LickOff,,
550,118.803,Input,2,Lick,,
551,118.861,Input,34,LickOff,,
552,118.935,Input,2,Lick,,
553,119.012,Input,34,LickOff,,
554,119.086,Input,2,Lick,,
555,119.144,Input,34,LickOff,,
556,134.508,Input,2,Lick,,
557,134.561,Input,34,LickOff,,
558,134.609,Input,2,Lick,,
559,134.654,Input,34,LickOff,,
560,134.722,Input,2,Lick,,
561,134.775,Input,34,LickOff,,
562,134.832,Input,2,Lick,,
563,134.892,Input,34,LickOff,,
564,134.952,Input,2,Lick,,
565,135.012,Input,34,LickOff,,
566,135.077,Input,2,Lick,,
567,135.142,Input,34,LickOff,,
568,135.209,Input,2,Lick,,
569,135.281,Input,34,LickOff,,
570,135.488,Input,2,Lick,,
571,135.548,Input,34,LickOff,,
572,135.613,Input,2,Lick,,
573,135.684,Input,34,LickOff,,
574,135.756,Input,2,Lick,,
575,135.830,Input,34,LickOff,,
576,135.897,Input,2,Lick,,
577,135.974,Input,34,LickOff,,
578,136.046,Input,2,Lick,,
579,136.125,Input,34,LickOff,,
580,136.198,Input,2,Lick,,
581,136.275,Input,34,LickOff,,
582,136.347,Input,2,Lick,,
583,136.424,Input,34,LickOff,,
584,136.503,Input,2,Lick,,
585,136.575,Input,34,LickOff,,
586,136.649,Input,2,Lick,,
587,136.719,Input,34,LickOff,,
588,136.793,Input,2,Lick,,
589,136.865,Input,34,LickOff,,
590,136.937,Input,2,Lick,,
591,137.016,Input,34,LickOff,,
592,137.091,Input,2,Lick,,
593,137.170,Input,34,LickOff,,
594,137.238,Input,2,Lick,,
595,137.314,Input,34,LickOff,,
596,137.398,Input,2,Lick,,
597,137.470,Input,34,LickOff,,
598,137.550,Input,2,Lick,,
599,137.619,Input,34,LickOff,,
600,137.696,Input,2,Lick,,
601,137.777,Input,34,LickOff,,
602,137.871,Input,2,Lick,,
603,137.934,Input,34,LickOff,,
604,138.006,Input,2,Lick,,
605,138.088,Input,34,LickOff,,
606,138.160,Input,2,Lick,,
607,138.234,Input,34,LickOff,,
608,138.321,Input,2,Lick,,
609,138.388,Input,34,LickOff,,
610,138.458,Input,2,Lick,,
611,138.542,Input,34,LickOff,,
612,138.611,Input,2,Lick,,
613,138.690,Input,34,LickOff,,
614,138.774,Input,2,Lick,,
615,138.844,Input,34,LickOff,,
616,138.919,Input,2,Lick,,
617,138.981,Input,34,LickOff,,
618,139.050,Input,2,Lick,,
619,139.127,Input,34,LickOff,,
620,139.197,Input,2,Lick,,
621,139.276,Input,34,LickOff,,
622,139.349,Input,2,Lick,,
623,139.425,Input,34,LickOff,,
624,139.500,Input,2,Lick,,
625,139.579,Input,34,LickOff,,
626,139.673,Input,2,Lick,,
627,139.735,Input,34,LickOff,,
628,139.807,Input,2,Lick,,
629,139.883,Input,34,LickOff,,
630,139.962,Input,2,Lick,,
631,140.032,Input,34,LickOff,,
632,140.101,Input,2,Lick,,
633,140.178,Input,34,LickOff,,
634,140.250,Input,2,Lick,,
635,140.330,Input,34,LickOff,,
636,140.416,Input,2,Lick,,
637,140.488,Input,34,LickOff,,
638,140.558,Input,2,Lick,,
639,140.632,Input,34,LickOff,,
640,140.714,Input,2,Lick,,
641,140.778,Input,34,LickOff,,
642,140.852,Input,2,Lick,,
643,140.934,Input,34,LickOff,,
644,141.023,Input,2,Lick,,
645,141.092,Input,34,LickOff,,
646,141.165,Input,2,Lick,,
647,141.239,Input,34,LickOff,,
648,141.316,Input,2,Lick,,
649,141.380,Input,34,LickOff,,
650,141.453,Input,2,Lick,,
651,141.517,Input,34,LickOff,,
652,141.611,Input,2,Lick,,
653,141.669,Input,34,LickOff,,
654,141.747,Input,2,Lick,,
655,141.800,Input,34,LickOff,,
656,141.879,Input,2,Lick,,
657,141.949,Input,34,LickOff,,
658,142.026,Input,2,Lick,,
659,142.100,Input,34,LickOff,,
660,142.197,Input,2,Lick,,
661,142.264,Input,34,LickOff,,
662,142.338,Input,2,Lick,,
663,142.412,Input,34,LickOff,,
664,142.487,Input,2,Lick,,
665,142.561,Input,34,LickOff,,
666,142.638,Input,2,Lick,,
667,142.710,Input,34,LickOff,,
668,142.784,Input,2,Lick,,
669,142.859,Input,34,LickOff,,
670,142.947,Input,2,Lick,,
671,143.024,Input,34,LickOff,,
672,143.096,Input,2,Lick,,
673,143.166,Input,34,LickOff,,
674,143.238,Input,2,Lick,,
675,143.322,Input,34,LickOff,,
676,143.396,Input,2,Lick,,
677,143.471,Input,34,LickOff,,
678,143.557,Input,2,Lick,,
679,143.634,Input,34,LickOff,,
680,143.706,Input,2,Lick,,
681,143.783,Input,34,LickOff,,
682,143.857,Input,2,Lick,,
683,143.929,Input,34,LickOff,,
684,144.005,Input,2,Lick,,
685,144.082,Input,34,LickOff,,
686,144.168,Input,2,Lick,,
687,144.235,Input,34,LickOff,,
688,144.305,Input,2,Lick,,
689,144.377,Input,34,LickOff,,
690,144.454,Input,2,Lick,,
691,144.526,Input,34,LickOff,,
692,144.605,Input,2,Lick,,
693,144.677,Input,34,LickOff,,
694,144.765,Input,2,Lick,,
695,144.842,Input,34,LickOff,,
696,144.916,Input,2,Lick,,
697,144.988,Input,34,LickOff,,
698,145.069,Input,2,Lick,,
699,145.144,Input,34,LickOff,,
700,145.228,Input,2,Lick,,
701,145.300,Input,34,LickOff,,
702,145.396,Input,2,Lick,,
703,145.468,Input,34,LickOff,,
704,145.540,Input,2,Lick,,
705,145.607,Input,34,LickOff,,
706,145.684,Input,2,Lick,,
707,145.753,Input,34,LickOff,,
708,145.837,Input,2,Lick,,
709,145.899,Input,34,LickOff,,
710,147.924,Input,2,Lick,,
711,147.984,Input,34,LickOff,,
712,148.059,Input,2,Lick,,
713,148.126,Input,34,LickOff,,
714,148.201,Input,2,Lick,,
715,148.273,Input,34,LickOff,,
716,148.349,Input,2,Lick,,
717,148.424,Input,34,LickOff,,
718,148.511,Input,2,Lick,,
719,148.595,Input,34,LickOff,,
720,148.671,Input,2,Lick,,
721,148.748,Input,34,LickOff,,
722,148.818,Input,2,Lick,,
723,148.897,Input,34,LickOff,,
724,148.990,Input,2,Lick,,
725,149.070,Input,34,LickOff,,
726,149.144,Input,2,Lick,,
727,149.221,Input,34,LickOff,,
728,149.301,Input,2,Lick,,
729,149.377,Input,34,LickOff,,
730,149.461,Input,2,Lick,,
731,149.531,Input,34,LickOff,,
732,149.642,Input,2,Lick,,
733,149.714,Input,34,LickOff,,
734,149.800,Input,2,Lick,,
735,149.877,Input,34,LickOff,,
736,149.958,Input,2,Lick,,
737,150.035,Input,34,LickOff,,
738,150.114,Input,2,Lick,,
739,150.183,Input,34,LickOff,,
740,154.075,Input,2,Lick,,
741,154.130,Input,34,LickOff,,
742,154.202,Input,2,Lick,,
743,154.257,Input,34,LickOff,,
744,154.322,Input,2,Lick,,
745,154.387,Input,34,LickOff,,
746,154.457,Input,2,Lick,,
747,154.521,Input,34,LickOff,,
748,154.589,Input,2,Lick,,
749,154.663,Input,34,LickOff,,
750,154.728,Input,2,Lick,,
751,154.802,Input,34,LickOff,,
752,154.872,Input,2,Lick,,
753,154.949,Input,34,LickOff,,
754,155.028,Input,2,Lick,,
755,155.102,Input,34,LickOff,,
756,155.177,Input,2,Lick,,
757,155.253,Input,34,LickOff,,
758,155.340,Input,2,Lick,,
759,155.405,Input,34,LickOff,,
760,156.600,Input,2,Lick,,
761,156.653,Input,34,LickOff,,
762,156.737,Input,2,Lick,,
763,156.795,Input,34,LickOff,,
764,156.874,Input,2,Lick,,
765,156.939,Input,34,LickOff,,
766,157.013,Input,2,Lick,,
767,157.087,Input,34,LickOff,,
768,157.174,Input,2,Lick,,
769,157.234,Input,34,LickOff,,
770,157.299,Input,2,Lick,,
771,157.376,Input,34,LickOff,,
772,157.448,Input,2,Lick,,
773,157.525,Input,34,LickOff,,
774,157.604,Input,2,Lick,,
775,157.676,Input,34,LickOff,,
776,157.746,Input,2,Lick,,
777,157.825,Input,34,LickOff,,
778,157.914,Input,2,Lick,,
779,157.991,Input,34,LickOff,,
780,158.094,Input,2,Lick,,
781,158.161,Input,34,LickOff,,
782,158.233,Input,2,Lick,,
783,158.307,Input,34,LickOff,,
784,158.391,Input,2,Lick,,
785,158.463,Input,34,LickOff,,
786,158.535,Input,2,Lick,,
787,158.612,Input,34,LickOff,,
788,158.691,Input,2,Lick,,
789,158.768,Input,34,LickOff,,
