73.92
73.99
74.08
74.18
74.28
77.95
78.03
78.11
78.30
78.42
155.21
155.29
155.38
155.47
155.57
155.68
155.78
155.92
155.99
156.11
156.21
156.33
156.74
156.83
156.94
157.06
158.67
158.74
158.83
158.93
159.03
159.59
162.88
162.96
163.03
163.13
163.88
164.22
164.54
164.75
164.92
164.98
165.00
165.02
165.51
165.57
165.60
165.72
195.77
195.83
195.91
196.00
196.11
196.20
196.33
196.42
198.02
198.09
198.19
198.28
198.83
238.28
238.35
238.43
238.52
238.61
238.73
238.80
323.63
323.70
323.78
323.87
323.96
324.17
324.28
324.38
324.57
324.68
324.81
324.89
326.53
326.60
326.70
327.82
327.93
328.05
328.19
332.57
332.64
332.72
333.30
333.40
333.51
333.72
333.85
334.22
334.30
334.48
334.50
334.58
334.60
334.62
334.64
334.73
334.78
334.80
334.82
334.88
334.90
334.92
334.94
334.97
334.99
335.02
347.24
347.30
347.38
347.95
348.04
348.07
348.09
348.12
348.14
348.17
348.19
348.22
348.24
348.27
348.29
348.40
348.44
355.38
355.45
355.53
355.93
356.01
356.19
356.21
356.24
356.29
356.31
356.55
356.65
356.76
356.82
356.84
356.86
356.89
356.91
356.94
356.97
356.99
357.01
357.09
357.11
357.22
357.24
357.26
358.84
358.91
359.01
359.16
359.19
359.21
359.24
359.26
359.33
359.36
359.44
359.46
360.12
360.14
360.23
361.38
361.41
361.47
361.49
364.58
364.64
364.73
364.82
364.93
364.97
365.04
365.07
365.15
365.19
365.21
365.24
365.26
365.28
365.35
366.80
366.88
366.97
367.07
367.09
367.11
367.18
367.21
367.23
367.32
367.34
367.41
401.90
401.97
402.06
402.16
404.70
404.76
404.86
405.04
405.14
405.52
405.55
405.57
405.60
406.15
406.23
406.30
406.32
406.38
406.40
406.43
406.45
406.47
406.49
406.54
406.57
408.21
408.27
408.39
408.48
454.92
454.99
455.09
456.66
456.73
456.81
457.31
464.59
464.66
464.74
465.12
466.03
466.11
466.21
466.31
466.41
466.53
468.08
468.17
468.31
468.37
468.48
514.44
514.51
514.60
514.71
514.79
514.92
514.99
516.83
516.93
517.03
517.36
542.25
542.33
542.40
542.49
542.59
542.68
542.85
542.95
558.95
559.03
559.13
559.22
559.32
559.43
559.52
559.66
559.72
564.82
564.88
564.98
566.09
566.18
566.27
566.37
566.40
566.59
566.70
566.81
566.92
567.17
567.24
567.29
567.37
567.40
567.42
567.45
567.47
567.50
567.52
567.55
567.57
567.59
567.62
567.64
567.85
567.92
567.95
567.97
568.00
568.04
568.07
568.09
568.17
568.19
575.80
575.89
619.32
619.40
619.50
619.58
621.57
621.64
621.73
621.83
621.90
621.92
621.95
621.97
622.00
622.02
622.05
622.07
622.57
665.79
665.85
665.93
666.02
666.10
666.42
667.78
667.87
668.13
668.15
668.18
668.21
668.23
668.25
668.28
668.30
668.33
671.43
671.68
671.77
672.08
672.20
672.28
672.60
672.70
672.88
673.01
673.14
673.24
673.36
673.48
673.59
673.63
673.69
673.71
673.81
673.83
673.89
673.99
674.01
674.03
674.11
674.13
674.15
674.38
676.52
676.59
676.68
676.79
676.81
757.79
757.85
757.95
758.02
758.22
760.52
760.59
760.67
760.75
760.84
761.65
761.72
761.87
761.89
761.92
761.97
761.99
762.24
762.30
762.37
808.63
808.69
808.79
808.87
808.97
809.08
809.17
837.73
837.79
837.87
839.49
839.56
839.98
840.19
840.39
840.51
840.72
840.78
840.80
840.82
840.87
840.91
841.02
841.05
841.07
841.09
841.12
841.14
841.17
841.32
841.44
841.47
841.55
841.57
841.59
841.67
841.69
841.72
841.79
841.82
841.90
841.92
841.94
842.01
842.04
842.20
842.22
842.32
845.83
845.90
845.99
846.17
846.25
846.27
846.30
846.32
846.40
846.52
846.57
846.64
850.21
850.27
850.36
850.47
850.61
850.63
850.65
850.68
850.70
850.73
851.31
851.33
855.02
855.19
855.23
855.28
