11 0
127 0
127 1
13 0
998 193
1 0
207 8000
208 13000
115 3000
117 5
118 180
213 1000
214 1000
15 0
13 12659
32 13158
42 13158
52 13158
14 13192
82 13208
17 13258
15 15659
15 15910
130 17761
127 17761
127 0
13 24593
15 27593
15 27844
130 29694
127 29694
127 0
13 38984
31 41480
41 41480
51 41480
14 41508
81 41531
17 41580
31 41613
41 41613
51 41613
81 41636
14 41641
17 41713
31 41726
41 41726
51 41726
14 41754
81 41761
17 41826
31 41839
41 41839
51 41839
14 41867
17 41939
15 41984
15 42235
130 44086
127 44086
127 1
13 54130
32 55498
42 55498
52 55498
82 55526
14 55532
17 55599
32 55631
42 55631
52 55631
82 55663
14 55665
17 55731
32 56890
42 56890
52 56890
14 56924
82 56933
17 56990
15 57130
332 57151
82 57183
15 57381
130 59231
127 59231
127 1
13 66437
15 69437
15 69688
130 71538
127 71538
127 0
13 81836
31 82203
41 82203
51 82203
14 82231
81 82249
17 82303
31 82342
41 82342
51 82342
14 82370
81 82398
17 82442
15 84836
15 85087
130 86937
127 86937
127 0
13 96624
15 99624
15 99875
130 101725
127 101725
127 1
13 111798
15 114798
15 115049
130 116899
127 116899
127 1
13 125637
32 125909
42 125909
52 125909
82 125937
14 125943
17 126009
15 128637
15 128888
130 130738
127 130738
127 0
13 137494
15 140494
15 140745
130 142595
127 142595
127 1
13 149725
15 152725
15 152976
130 154826
127 154826
127 0
13 164608
31 167572
41 167572
51 167572
14 167600
15 167608
81 167619
17 167672
15 167859
130 169709
127 169709
127 0
13 179751
31 180136
41 180136
51 180136
14 180164
81 180199
17 180236
31 180265
41 180265
51 180265
81 180289
14 180293
17 180365
31 180371
41 180371
51 180371
14 180399
81 180413
17 180471
31 180475
41 180475
51 180475
14 180503
81 180574
17 180575
31 180589
41 180589
51 180589
14 180617
81 180643
17 180689
31 180694
41 180694
51 180694
14 180722
17 180794
81 180882
31 180944
41 180944
51 180944
14 180972
17 181044
81 181327
31 181386
41 181386
51 181386
14 181414
81 181448
17 181486
31 181518
41 181518
51 181518
14 181546
17 181618
81 182206
31 182284
41 182284
51 182284
14 182312
81 182323
17 182384
31 182428
41 182428
51 182428
14 182456
81 182502
17 182528
31 182643
41 182643
51 182643
14 182671
17 182743
81 182749
15 182751
15 183002
130 184852
127 184852
127 1
13 195400
32 197381
42 197381
52 197381
82 197408
14 197415
17 197481
15 198400
15 198651
130 200502
127 200502
127 1
13 207838
32 209638
42 209638
52 209638
14 209672
82 209681
17 209738
32 210563
42 210563
52 210563
82 210594
14 210597
17 210663
32 210806
42 210806
52 210806
82 210821
15 210838
14 210840
17 210906
15 211089
130 212939
127 212939
127 0
13 220192
31 220538
41 220538
51 220538
14 220566
81 220581
31 220594
41 220594
51 220594
14 220622
81 220624
31 220652
41 220652
51 220652
14 220680
81 220749
17 220752
31 220784
41 220784
51 220784
14 220812
17 220884
81 221109
31 221202
41 221202
51 221202
14 221231
81 221242
17 221302
31 221350
41 221350
51 221350
14 221378
81 221402
17 221450
31 221531
41 221531
51 221531
14 221559
81 221577
17 221631
31 221764
41 221764
51 221764
14 221792
81 221815
17 221864
31 221901
41 221901
51 221901
14 221929
81 221972
17 222001
31 222678
41 222678
51 222678
14 222706
17 222778
81 223080
31 223174
41 223174
51 223174
15 223192
14 223202
17 223274
15 223444
130 225294
127 225294
127 1
13 234520
32 235066
42 235066
52 235066
14 235100
82 235102
332 235110
82 235157
17 235166
15 237520
15 237771
130 239621
127 239621
127 0
13 250152
31 250369
41 250369
51 250369
14 250397
81 250417
31 250448
41 250448
51 250448
14 250476
81 250487
17 250548
31 250597
41 250597
51 250597
14 250625
81 250643
31 250659
41 250659
51 250659
14 250687
17 250759
15 253152
15 253403
130 255253
127 255253
127 1
13 265183
32 265469
42 265469
52 265469
14 265503
82 265508
332 265515
82 265559
17 265569
32 265637
42 265637
52 265637
14 265671
82 265687
17 265737
32 265789
42 265789
52 265789
14 265823
82 265861
17 265889
32 267328
42 267328
52 267328
14 267362
17 267428
82 267480
32 267718
42 267718
52 267718
82 267730
14 267752
17 267818
32 268055
42 268055
52 268055
14 268089
82 268094
17 268155
15 268183
15 268434
130 270284
127 270284
127 0
13 276864
31 277177
41 277177
51 277177
14 277205
81 277275
17 277277
31 277338
41 277338
51 277338
14 277366
17 277438
81 277439
31 277443
41 277443
51 277443
14 277471
81 277478
17 277543
31 277556
41 277556
51 277556
14 277584
81 277595
17 277656
31 277681
41 277681
51 277681
14 277709
81 277779
17 277781
31 277865
41 277865
51 277865
14 277893
17 277965
81 278154
31 278227
41 278227
51 278227
