11 0
127 0
127 1
13 0
998 201
1 0
207 8000
208 13000
115 3000
117 5
118 180
213 1000
214 1000
15 0
13 9466
32 11923
42 11923
52 11923
82 11942
14 11957
17 12023
15 12466
15 12717
130 14567
127 14567
127 0
13 21649
31 22156
41 22156
51 22156
14 22184
17 22256
81 22597
31 22648
41 22648
51 22648
81 22672
14 22676
17 22748
31 22757
41 22757
51 22757
14 22785
81 22793
17 22857
31 22870
41 22870
51 22870
14 22898
81 22909
17 22970
31 22991
41 22991
51 22991
14 23019
81 23030
17 23091
31 23116
41 23116
51 23116
14 23144
81 23163
31 23202
41 23202
51 23202
14 23230
81 23288
17 23302
31 23308
41 23308
51 23308
14 23336
81 23362
31 23366
41 23366
51 23366
14 23394
81 23405
17 23466
31 23483
41 23483
51 23483
14 23511
81 23526
17 23583
31 23605
41 23605
51 23605
14 23633
17 23705
81 24572
31 24588
41 24588
51 24588
81 24615
14 24616
15 24649
17 24688
15 24900
130 26750
127 26750
127 1
13 36113
15 39113
15 39364
130 41214
127 41214
127 0
13 49917
31 50433
41 50433
51 50433
14 50461
81 50481
17 50533
31 50696
41 50696
51 50696
14 50724
81 50727
17 50796
31 50840
41 50840
51 50840
14 50868
81 50872
17 50940
15 52917
15 53168
130 55018
127 55018
127 0
13 62506
15 65506
15 65757
130 67607
127 67607
127 1
13 74177
15 77177
15 77428
130 79279
127 79279
127 0
13 86509
15 89509
15 89760
130 91610
127 91610
127 1
13 98914
15 101914
15 102165
130 104015
127 104015
127 1
13 112029
15 115029
15 115280
130 117131
127 117131
127 0
13 127948
31 128486
41 128486
51 128486
14 128514
17 128586
81 128790
31 128865
41 128865
51 128865
14 128893
81 128896
17 128965
31 128970
41 128970
51 128970
14 128998
81 129009
17 129071
31 129095
41 129095
51 129095
14 129123
81 129138
17 129195
31 129228
41 129228
51 129228
14 129256
81 129274
17 129328
31 129384
41 129384
51 129384
14 129413
81 129427
17 129484
31 129509
41 129509
51 129509
14 129537
81 129559
17 129609
31 129642
41 129642
51 129642
14 129670
81 129689
17 129742
31 129743
41 129743
51 129743
14 129771
17 129843
81 129927
31 129970
41 129970
51 129970
14 129998
81 130043
17 130070
31 130118
41 130118
51 130118
14 130146
81 130165
31 130211
41 130211
51 130211
14 130239
17 130311
81 130558
31 130594
41 130594
51 130594
14 130622
81 130684
17 130694
31 130723
41 130723
51 130723
14 130751
81 130813
17 130823
31 130887
41 130887
51 130887
14 130915
81 130934
15 130949
17 130987
15 131200
130 133050
127 133050
127 1
13 139620
32 139932
42 139932
52 139932
82 139956
14 139966
17 140032
32 140033
42 140033
52 140033
14 140067
82 140076
17 140133
32 140236
42 140236
52 140236
82 140268
14 140270
17 140336
32 140361
42 140361
52 140361
82 140385
14 140395
17 140461
32 140497
42 140497
52 140497
82 140510
14 140531
17 140597
32 141291
42 141291
52 141291
14 141325
17 141391
82 141634
32 141677
42 141677
52 141677
82 141708
14 141711
17 141777
32 141806
42 141806
52 141806
82 141830
14 141840
17 141906
32 142020
42 142020
52 142020
14 142054
82 142059
17 142120
32 142146
42 142146
52 142146
82 142173
14 142180
17 142246
32 142411
42 142411
52 142411
14 142445
82 142461
32 142486
42 142486
52 142486
14 142520
82 142568
17 142586
15 142620
15 142871
130 144721
127 144721
127 0
13 154021
15 157021
15 157272
130 159122
127 159122
127 1
13 168656
32 169290
42 169290
52 169290
82 169321
14 169324
17 169391
32 170020
42 170020
52 170020
82 170051
14 170054
17 170120
32 170149
42 170149
52 170149
82 170173
14 170183
17 170249
32 170290
42 170290
52 170290
82 170317
14 170324
17 170390
15 171656
15 171907
130 173757
127 173757
127 0
13 182347
31 182740
41 182740
51 182740
14 182768
81 182796
17 182840
31 182854
41 182854
51 182854
14 182882
81 182882
31 182936
41 182936
51 182936
14 182964
81 182967
31 183030
41 183030
51 183030
14 183058
81 183069
17 183130
31 183143
41 183143
51 183143
14 183171
81 183174
17 183243
31 183260
41 183260
51 183260
14 183288
81 183299
17 183360
31 183377
41 183377
51 183377
14 183405
81 183420
31 183475
41 183475
51 183475
14 183503
17 183575
81 183662
31 183694
41 183694
51 183694
14 183722
81 183767
17 183794
31 183849
41 183849
51 183849
14 183877
81 183888
31 183935
41 183935
51 183935
14 183963
81 184010
17 184035
31 184041
41 184041
51 184041
14 184069
81 184134
17 184141
31 184170
41 184170
51 184170
14 184198
17 184270
81 184377
31 184412
41 184412
51 184412
14 184440
81 184493
17 184512
31 184525
41 184525
51 184525
14 184553
81 184607
31 184618
41 184618
51 184618
14 184646
81 184713
17 184718
31 184728
41 184728
51 184728
14 184756
