,,Subject,,,M2518A,
,,Protocol,,,00 familiarization,
,,Type,,,Master,
,,Channel,,,2,
,,Master,,,,
,,Date,,,9/22/2025,
,,Time,,,16:29:52.555,
,,Clock,,,2,
,,Time Warp,,,1x,
4,9.894,Input,2,Lick,,
5,9.933,Input,34,LickOff,,
6,10.153,Input,2,Lick,,
7,10.209,Input,34,LickOff,,
8,162.750,Input,2,Lick,,
9,162.813,Input,34,LickOff,,
10,235.066,Input,2,Lick,,
11,235.090,Input,34,LickOff,,
12,235.143,Input,2,Lick,,
13,235.193,Input,34,LickOff,,
14,235.671,Input,2,Lick,,
15,235.722,Input,34,LickOff,,
16,235.887,Input,2,Lick,,
17,235.937,Input,34,LickOff,,
18,236.458,Input,2,Lick,,
19,236.523,Input,34,LickOff,,
20,236.614,Input,2,Lick,,
21,236.691,Input,34,LickOff,,
22,236.825,Input,2,Lick,,
23,236.851,Input,34,LickOff,,
24,236.976,Input,2,Lick,,
25,237.051,Input,34,LickOff,,
26,237.166,Input,2,Lick,,
27,237.245,Input,34,LickOff,,
28,237.349,Input,2,Lick,,
29,237.407,Input,34,LickOff,,
30,237.685,Input,2,Lick,,
31,237.747,Input,34,LickOff,,
32,238.600,Input,2,Lick,,
33,238.664,Input,34,LickOff,,
34,238.751,Input,2,Lick,,
35,238.820,Input,34,LickOff,,
36,238.899,Input,2,Lick,,
37,238.971,Input,34,LickOff,,
38,239.064,Input,2,Lick,,
39,239.134,Input,34,LickOff,,
40,239.250,Input,2,Lick,,
41,239.312,Input,34,LickOff,,
42,239.470,Input,2,Lick,,
43,239.533,Input,34,LickOff,,
44,239.631,Input,2,Lick,,
45,239.694,Input,34,LickOff,,
46,239.782,Input,2,Lick,,
47,239.845,Input,34,LickOff,,
48,239.957,Input,2,Lick,,
49,240.020,Input,34,LickOff,,
50,240.116,Input,2,Lick,,
51,240.188,Input,34,LickOff,,
52,240.276,Input,2,Lick,,
53,240.353,Input,34,LickOff,,
54,240.473,Input,2,Lick,,
55,240.516,Input,34,LickOff,,
56,241.135,Input,2,Lick,,
57,241.185,Input,34,LickOff,,
58,242.292,Input,2,Lick,,
59,242.352,Input,34,LickOff,,
60,242.532,Input,2,Lick,,
61,242.590,Input,34,LickOff,,
62,242.684,Input,2,Lick,,
63,242.758,Input,34,LickOff,,
64,242.832,Input,2,Lick,,
65,242.909,Input,34,LickOff,,
66,242.984,Input,2,Lick,,
67,243.048,Input,34,LickOff,,
68,243.149,Input,2,Lick,,
69,243.183,Input,34,LickOff,,
70,243.334,Input,2,Lick,,
71,243.416,Input,34,LickOff,,
72,243.517,Input,2,Lick,,
73,243.582,Input,34,LickOff,,
74,243.668,Input,2,Lick,,
75,243.733,Input,34,LickOff,,
76,243.822,Input,2,Lick,,
77,243.906,Input,34,LickOff,,
78,243.995,Input,2,Lick,,
79,244.076,Input,34,LickOff,,
80,244.170,Input,2,Lick,,
81,244.247,Input,34,LickOff,,
82,244.662,Input,2,Lick,,
83,244.715,Input,34,LickOff,,
84,245.654,Input,2,Lick,,
85,245.704,Input,34,LickOff,,
86,245.955,Input,2,Lick,,
87,246.025,Input,34,LickOff,,
88,246.114,Input,2,Lick,,
89,246.186,Input,34,LickOff,,
90,246.267,Input,2,Lick,,
91,246.330,Input,34,LickOff,,
92,247.458,Input,2,Lick,,
93,247.504,Input,34,LickOff,,
94,247.754,Input,2,Lick,,
95,247.840,Input,34,LickOff,,
96,247.922,Input,2,Lick,,
97,248.008,Input,34,LickOff,,
98,248.089,Input,2,Lick,,
99,248.166,Input,34,LickOff,,
100,250.149,Input,2,Lick,,
101,250.219,Input,34,LickOff,,
102,250.368,Input,2,Lick,,
103,250.425,Input,34,LickOff,,
104,253.704,Input,2,Lick,,
105,253.776,Input,34,LickOff,,
106,253.851,Input,2,Lick,,
107,253.927,Input,34,LickOff,,
108,254.026,Input,2,Lick,,
109,254.088,Input,34,LickOff,,
110,254.182,Input,2,Lick,,
111,254.246,Input,34,LickOff,,
112,258.118,Input,2,Lick,,
113,258.185,Input,34,LickOff,,
114,258.262,Input,2,Lick,,
115,258.317,Input,34,LickOff,,
116,258.423,Input,2,Lick,,
117,258.502,Input,34,LickOff,,
118,258.573,Input,2,Lick,,
119,258.652,Input,34,LickOff,,
120,258.721,Input,2,Lick,,
121,258.791,Input,34,LickOff,,
122,258.880,Input,2,Lick,,
123,258.950,Input,34,LickOff,,
124,259.026,Input,2,Lick,,
125,259.098,Input,34,LickOff,,
126,259.197,Input,2,Lick,,
127,259.269,Input,34,LickOff,,
128,259.353,Input,2,Lick,,
129,259.429,Input,34,LickOff,,
130,259.518,Input,2,Lick,,
131,259.590,Input,34,LickOff,,
132,259.693,Input,2,Lick,,
133,259.768,Input,34,LickOff,,
134,259.861,Input,2,Lick,,
135,259.933,Input,34,LickOff,,
136,260.240,Input,2,Lick,,
137,260.303,Input,34,LickOff,,
138,260.399,Input,2,Lick,,
139,260.468,Input,34,LickOff,,
140,260.574,Input,2,Lick,,
141,260.622,Input,34,LickOff,,
142,260.718,Input,2,Lick,,
143,260.793,Input,34,LickOff,,
144,260.891,Input,2,Lick,,
145,260.973,Input,34,LickOff,,
146,261.062,Input,2,Lick,,
147,261.141,Input,34,LickOff,,
148,261.251,Input,2,Lick,,
149,261.326,Input,34,LickOff,,
150,261.417,Input,2,Lick,,
151,261.496,Input,34,LickOff,,
152,261.589,Input,2,Lick,,
153,261.666,Input,34,LickOff,,
154,261.757,Input,2,Lick,,
155,261.834,Input,34,LickOff,,
156,261.916,Input,2,Lick,,
157,261.993,Input,34,LickOff,,
158,262.077,Input,2,Lick,,
159,262.173,Input,34,LickOff,,
160,262.262,Input,2,Lick,,
161,262.353,Input,34,LickOff,,
162,262.447,Input,2,Lick,,
163,262.538,Input,34,LickOff,,
164,262.617,Input,2,Lick,,
165,262.701,Input,34,LickOff,,
166,262.785,Input,2,Lick,,
167,262.857,Input,34,LickOff,,
168,262.950,Input,2,Lick,,
169,263.023,Input,34,LickOff,,
170,263.462,Input,2,Lick,,
171,263.548,Input,34,LickOff,,
172,263.644,Input,2,Lick,,
173,263.712,Input,34,LickOff,,
174,263.803,Input,2,Lick,,
175,263.860,Input,34,LickOff,,
176,263.961,Input,2,Lick,,
177,264.026,Input,34,LickOff,,
178,264.165,Input,2,Lick,,
179,264.247,Input,34,LickOff,,
180,264.338,Input,2,Lick,,
181,264.403,Input,34,LickOff,,
182,264.497,Input,2,Lick,,
183,264.566,Input,34,LickOff,,
184,264.657,Input,2,Lick,,
185,264.730,Input,34,LickOff,,
186,264.826,Input,2,Lick,,
187,264.898,Input,34,LickOff,,
188,264.989,Input,2,Lick,,
189,265.073,Input,34,LickOff,,
190,265.157,Input,2,Lick,,
191,265.246,Input,34,LickOff,,
192,265.328,Input,2,Lick,,
193,265.409,Input,34,LickOff,,
194,265.493,Input,2,Lick,,
195,265.575,Input,34,LickOff,,
196,265.666,Input,2,Lick,,
197,265.745,Input,34,LickOff,,
198,265.834,Input,2,Lick,,
199,265.913,Input,34,LickOff,,
200,266.005,Input,2,Lick,,
201,266.081,Input,34,LickOff,,
202,266.209,Input,2,Lick,,
203,266.245,Input,34,LickOff,,
204,266.343,Input,2,Lick,,
205,266.434,Input,34,LickOff,,
206,266.556,Input,2,Lick,,
207,266.643,Input,34,LickOff,,
208,266.727,Input,2,Lick,,
209,266.811,Input,34,LickOff,,
210,266.897,Input,2,Lick,,
211,266.976,Input,34,LickOff,,
212,267.058,Input,2,Lick,,
213,267.144,Input,34,LickOff,,
214,267.226,Input,2,Lick,,
215,267.315,Input,34,LickOff,,
216,267.396,Input,2,Lick,,
217,267.473,Input,34,LickOff,,
218,267.569,Input,2,Lick,,
219,267.653,Input,34,LickOff,,
220,267.744,Input,2,Lick,,
221,267.830,Input,34,LickOff,,
222,267.931,Input,2,Lick,,
223,267.993,Input,34,LickOff,,
224,268.157,Input,2,Lick,,
225,268.197,Input,34,LickOff,,
226,268.294,Input,2,Lick,,
227,268.368,Input,34,LickOff,,
228,268.754,Input,2,Lick,,
229,268.828,Input,34,LickOff,,
230,268.929,Input,2,Lick,,
231,268.965,Input,34,LickOff,,
232,269.071,Input,2,Lick,,
233,269.150,Input,34,LickOff,,
234,269.258,Input,2,Lick,,
235,269.313,Input,34,LickOff,,
236,269.406,Input,2,Lick,,
237,269.505,Input,34,LickOff,,
238,269.589,Input,2,Lick,,
239,269.682,Input,34,LickOff,,
240,269.771,Input,2,Lick,,
241,269.862,Input,34,LickOff,,
242,269.947,Input,2,Lick,,
243,270.043,Input,34,LickOff,,
244,270.119,Input,2,Lick,,
245,270.198,Input,34,LickOff,,
246,270.287,Input,2,Lick,,
247,270.371,Input,34,LickOff,,
248,270.462,Input,2,Lick,,
249,270.534,Input,34,LickOff,,
250,270.647,Input,2,Lick,,
251,270.707,Input,34,LickOff,,
252,270.794,Input,2,Lick,,
253,270.880,Input,34,LickOff,,
254,270.966,Input,2,Lick,,
255,271.048,Input,34,LickOff,,
256,273.183,Input,2,Lick,,
257,273.255,Input,34,LickOff,,
258,273.332,Input,2,Lick,,
259,273.409,Input,34,LickOff,,
260,273.483,Input,2,Lick,,
261,273.562,Input,34,LickOff,,
262,273.646,Input,2,Lick,,
263,273.723,Input,34,LickOff,,
264,273.821,Input,2,Lick,,
265,273.898,Input,34,LickOff,,
266,273.984,Input,2,Lick,,
267,274.061,Input,34,LickOff,,
268,274.150,Input,2,Lick,,
269,274.227,Input,34,LickOff,,
270,274.315,Input,2,Lick,,
271,274.397,Input,34,LickOff,,
272,274.488,Input,2,Lick,,
273,274.574,Input,34,LickOff,,
274,274.658,Input,2,Lick,,
275,274.738,Input,34,LickOff,,
276,274.827,Input,2,Lick,,
277,274.901,Input,34,LickOff,,
