11 0
127 0
127 1
13 0
998 202
1 0
207 8000
208 13000
115 3000
117 5
118 180
213 1000
214 1000
15 0
13 11273
32 11471
42 11471
52 11471
82 11488
14 11505
17 11571
32 12475
42 12475
52 12475
82 12487
14 12509
17 12575
15 14273
15 14524
130 16374
127 16374
127 0
13 23705
15 26705
15 26956
130 28806
127 28806
127 0
13 39595
31 40434
41 40434
51 40434
14 40462
81 40469
17 40534
15 42595
15 42846
130 44696
127 44696
127 1
13 53410
15 56410
15 56661
130 58511
127 58511
127 1
13 64929
32 65202
42 65202
52 65202
82 65228
14 65236
17 65302
32 66177
42 66177
52 66177
82 66192
14 66211
17 66277
15 67930
15 68181
130 70031
127 70031
127 0
13 79226
31 80664
41 80664
51 80664
14 80692
17 80764
81 81636
31 81706
41 81706
51 81706
14 81734
17 81806
15 82226
15 82477
130 84327
127 84327
127 1
13 94102
32 94301
42 94301
52 94301
14 94335
82 94335
17 94401
32 94437
42 94437
52 94437
14 94471
17 94537
82 95182
32 95335
42 95335
52 95335
14 95369
17 95435
15 97102
15 97353
130 99203
127 99203
127 0
13 108738
31 108929
41 108929
51 108929
14 108957
17 109029
15 111738
81 111822
15 111989
130 113839
127 113839
127 0
13 121129
31 121336
41 121336
51 121336
14 121364
81 121426
17 121436
31 121637
41 121637
51 121637
14 121665
17 121737
15 124129
15 124380
130 126230
127 126230
127 1
13 136111
32 136322
42 136322
52 136322
14 136356
82 136396
32 136416
42 136416
52 136416
14 136450
17 136516
82 137100
32 137404
42 137404
52 137404
14 137438
17 137504
82 137852
32 137947
42 137947
52 137947
14 137981
17 138047
82 138883
32 139098
42 139098
52 139098
15 139111
14 139132
17 139198
82 139231
15 139362
130 141212
127 141212
127 1
13 148575
15 151575
15 151826
130 153676
127 153676
127 0
13 162494
31 162691
41 162691
51 162691
14 162719
17 162791
81 164546
31 164663
41 164663
51 164663
14 164691
17 164763
81 164804
31 164866
41 164866
51 164866
14 164894
17 164966
81 165050
31 165186
41 165186
51 165186
14 165214
17 165286
81 165350
15 165494
15 165745
130 167595
127 167595
127 0
13 177974
31 178165
41 178165
51 178165
14 178193
17 178266
81 179461
31 179524
41 179524
51 179524
14 179552
17 179624
15 180974
15 181225
130 183075
127 183075
127 1
13 189707
32 189928
42 189928
52 189928
82 189959
14 189962
17 190028
32 190029
42 190029
52 190029
82 190060
14 190063
17 190129
32 190376
42 190376
52 190376
14 190410
17 190476
82 191669
32 191788
42 191788
52 191788
14 191822
17 191888
15 192707
82 192785
15 192958
130 194808
127 194808
127 1
13 203119
32 203331
42 203331
52 203331
14 203365
17 203431
15 206119
15 206370
130 208220
127 208220
127 0
13 216832
31 217045
41 217045
51 217045
14 217073
17 217145
81 218450
15 219832
15 220083
130 221933
127 221933
127 0
13 232167
31 232362
41 232362
51 232362
14 232390
81 232404
31 232432
41 232432
51 232432
14 232460
81 232510
31 232525
41 232525
51 232525
14 232553
81 232615
17 232625
31 232635
41 232635
51 232635
14 232663
17 232735
81 232740
31 232744
41 232744
51 232744
14 232772
17 232844
81 234755
31 234832
41 234832
51 234832
14 234860
17 234932
15 235167
15 235418
130 237268
127 237268
127 1
13 246257
32 246451
42 246451
52 246451
14 246485
17 246551
82 247739
32 247813
42 247813
52 247813
14 247847
17 247913
82 248079
32 248250
42 248250
52 248250
82 248270
14 248284
17 248350
32 248598
42 248598
52 248598
14 248632
82 248644
17 248698
32 248762
42 248762
52 248762
14 248796
82 248797
17 248862
32 249038
42 249038
52 249038
14 249072
82 249094
17 249138
32 249249
42 249249
52 249249
15 249257
14 249283
17 249349
15 249508
130 251358
127 251358
127 0
13 260321
31 260519
41 260519
51 260519
14 260547
81 260565
31 260597
41 260597
51 260597
14 260625
81 260695
17 260698
31 260707
41 260707
51 260707
14 260735
17 260807
15 263321
15 263572
130 265422
127 265422
127 1
13 272226
32 272421
42 272421
52 272421
14 272455
17 272521
82 272569
32 272592
42 272592
52 272592
14 272626
82 272687
17 272692
32 272706
42 272706
52 272706
14 272740
82 272768
17 272806
32 272854
42 272854
52 272854
82 272885
14 272888
32 272913
42 272913
52 272913
14 272947
82 272956
17 273013
32 273049
42 273049
52 273049
14 273083
82 273116
17 273149
32 273186
42 273186
52 273186
14 273220
82 273221
32 273264
42 273264
52 273264
14 273298
17 273364
15 275226
82 275298
15 275477
130 277327
127 277327
127 1
13 284842
32 285037
42 285037
52 285037
14 285071
17 285137
82 285291
32 285319
42 285319
52 285319
14 285353
82 285392
32 285412
42 285412
52 285412
14 285446
17 285512
82 285595
15 287842
15 288093
130 289943
127 289943
127 0
